id,RAJ2000,DEJ2000,release,brickid,objid,type,pstar,gmmcomp,zphot,e_zphot,fclean,fqual,label
8000366283001003.0,349.768644323552,5.943939154255,8000.0,366283.0,1003.0,REX,0.0020000000949949026,R3,0.46399998664855957,0.11599999666213989,0.0,0.0,Low Surface Brightness Galaxy
8000314490002815.0,350.676515790647,-2.971700480439,8000.0,314490.0,2815.0,REX,0.0010000000474974513,R5,1.024999976158142,0.1720000058412552,1.0,1.0,Low Surface Brightness Galaxy
8000064844000825.0,351.970586521483,-53.828581180033,8000.0,64844.0,825.0,EXP,0.0020000000949949026,E8,0.578000009059906,0.07000000029802322,1.0,1.0,Low Surface Brightness Galaxy
8001340430002803.0,355.726260750781,1.591694190962,8001.0,340430.0,2803.0,REX,0.003000000026077032,R4,0.9810000061988831,0.12700000405311584,1.0,1.0,Low Surface Brightness Galaxy
8000301585002648.0,358.90316658627,-5.168127571338,8000.0,301585.0,2648.0,PSF,0.00800000037997961,P8,4.639999866485596,0.640999972820282,0.0,0.0,Low Surface Brightness Galaxy
8000033556001231.0,37.73162308024,-64.03489942662,8000.0,33556.0,1231.0,PSF,0.014999999664723873,P2,1.4160000085830688,0.8830000162124634,0.0,0.0,Low Surface Brightness Galaxy
8000085902003363.0,4.613321973161,-47.656115968862,8000.0,85902.0,3363.0,REX,0.0010000000474974513,R7,0.781000018119812,0.09099999815225601,0.0,0.0,Low Surface Brightness Galaxy
8000285997006554.0,40.105134813307,-7.6803432288,8000.0,285997.0,6554.0,REX,0.007000000216066837,R0,0.5730000138282776,0.19499999284744263,1.0,1.0,Low Surface Brightness Galaxy
8000396390001051.0,40.44026559297,11.427768103364,8000.0,396390.0,1051.0,PSF,0.7440000176429749,P3,1.1390000581741333,0.296999990940094,1.0,0.0,Low Surface Brightness Galaxy
8000129452003947.0,41.692553983141,-37.468262089524,8000.0,129452.0,3947.0,REX,0.0020000000949949026,R0,1.0880000591278076,0.7419999837875366,0.0,0.0,Low Surface Brightness Galaxy
8000284577002633.0,42.206884652348,-8.029731013323,8000.0,284577.0,2633.0,PSF,0.0010000000474974513,P9,0.9440000057220459,0.4099999964237213,1.0,0.0,Low Surface Brightness Galaxy
8000349268000868.0,45.191700362429,3.175584847335,8000.0,349268.0,868.0,REX,0.004000000189989805,R0,0.8339999914169312,0.4129999876022339,1.0,0.0,Low Surface Brightness Galaxy
8000276051003716.0,47.057183794077,-9.459601823206,8000.0,276051.0,3716.0,PSF,0.013000000268220901,P3,1.1540000438690186,0.21299999952316284,1.0,1.0,Low Surface Brightness Galaxy
8000232630004762.0,49.364735736773,-17.205702901578,8000.0,232630.0,4762.0,DEV,0.04100000113248825,D3,0.25200000405311584,0.039000000804662704,1.0,1.0,Low Surface Brightness Galaxy
8000296050000054.0,49.758239838257,-6.120512695737,8000.0,296050.0,54.0,EXP,0.004999999888241291,E3,0.16099999845027924,0.04100000113248825,1.0,1.0,Low Surface Brightness Galaxy
8000254700000320.0,5.151076112148,-13.360702917993,8000.0,254700.0,320.0,EXP,0.028999999165534973,E3,0.546999990940094,0.12300000339746475,1.0,1.0,Low Surface Brightness Galaxy
8000094971003082.0,60.996848151577,-45.465327047918,8000.0,94971.0,3082.0,REX,0.008999999612569809,R7,1.0219999551773071,0.23100000619888306,1.0,1.0,Low Surface Brightness Galaxy
8000141148005687.0,62.944931683497,-34.940581739528,8000.0,141148.0,5687.0,PSF,0.054999999701976776,P9,1.1610000133514404,0.574999988079071,0.0,0.0,Low Surface Brightness Galaxy
8000054294000099.0,66.379019221075,-56.865967924202,8000.0,54294.0,99.0,PSF,0.00800000037997961,P4,1.2960000038146973,0.6869999766349792,0.0,0.0,Low Surface Brightness Galaxy
8000100102002771.0,67.76262252075,-44.236484903671,8000.0,100102.0,2771.0,PSF,0.9980000257492065,P4,1.937999963760376,1.1490000486373901,0.0,0.0,Low Surface Brightness Galaxy
8000322016001281.0,72.09609458675,-1.556864133565,8000.0,322016.0,1281.0,PSF,0.6240000128746033,P8,1.284999966621399,0.7300000190734863,0.0,0.0,Low Surface Brightness Galaxy
8000288983004324.0,72.492406696415,-7.138601107715,8000.0,288983.0,4324.0,DEV,0.009999999776482582,D1,0.21799999475479126,0.019999999552965164,1.0,1.0,Low Surface Brightness Galaxy
8000180695001669.0,72.782944053559,-27.07047597555,8000.0,180695.0,1669.0,REX,0.008999999612569809,R5,0.8339999914169312,0.16099999845027924,1.0,1.0,Low Surface Brightness Galaxy
8000304754001032.0,73.390536981484,-4.566925349043,8000.0,304754.0,1032.0,EXP,0.0,E6,0.5849999785423279,0.07400000095367432,1.0,1.0,Low Surface Brightness Galaxy
8000177904005601.0,8.678601459752,-27.426955462077,8000.0,177904.0,5601.0,PSF,0.0,P0,1.2899999618530273,0.6949999928474426,0.0,0.0,Low Surface Brightness Galaxy
8000166524003864.0,8.821638346334,-29.722885263626,8000.0,166524.0,3864.0,PSF,0.0,P5,2.0940001010894775,0.5080000162124634,1.0,1.0,Low Surface Brightness Galaxy
8000095041001837.0,86.015179432742,-45.511009557158,8000.0,95041.0,1837.0,REX,0.004999999888241291,R4,0.9459999799728394,0.06400000303983688,0.0,0.0,Low Surface Brightness Galaxy
8000258929003849.0,9.030972894102,-12.426226342029,8000.0,258929.0,3849.0,REX,0.0020000000949949026,R7,1.034000039100647,0.37700000405311584,1.0,1.0,Low Surface Brightness Galaxy
8000178194001815.0,90.174631797335,-27.559035501392,8000.0,178194.0,1815.0,EXP,0.6430000066757202,E8,0.3059999942779541,0.1979999989271164,0.0,0.0,Low Surface Brightness Galaxy
8000134220004527.0,92.138874575176,-36.414074208971,8000.0,134220.0,4527.0,PSF,0.9399999976158142,P4,2.4579999446868896,0.718999981880188,1.0,0.0,Low Surface Brightness Galaxy
8001607446001253.0,96.425348982742,56.706852149145,8001.0,607446.0,1253.0,EXP,0.7400000095367432,E9,0.11599999666213989,0.026000000536441803,1.0,1.0,Low Surface Brightness Galaxy
8000304462003062.0,0.090915940771,-4.508136504084,8000.0,304462.0,3062.0,PSF,0.0010000000474974513,P7,0.5550000071525574,0.4099999964237213,1.0,0.0,Merger
8000442048003166.0,0.610764465925,19.810518322606,8000.0,442048.0,3166.0,PSF,0.004000000189989805,P9,1.1660000085830688,0.2759999930858612,1.0,1.0,Merger
8000512886003955.0,1.472056581977,33.599092950158,8000.0,512886.0,3955.0,REX,0.0010000000474974513,R8,0.8960000276565552,0.15299999713897705,1.0,1.0,Merger
8000040787004850.0,1.724065324395,-61.200297648966,8000.0,40787.0,4850.0,PSF,0.0010000000474974513,P7,1.4700000286102295,0.5289999842643738,0.0,0.0,Merger
8000443443001963.0,10.455968392122,19.994184480126,8000.0,443443.0,1963.0,PSF,0.014999999664723873,P2,0.4269999861717224,0.13699999451637268,1.0,1.0,Merger
8000464852003669.0,10.456518932855,24.05845817625,8000.0,464852.0,3669.0,PSF,0.0010000000474974513,P1,0.7979999780654907,0.27799999713897705,1.0,1.0,Merger
8001595827003162.0,100.310496893588,53.281038122743,8001.0,595827.0,3162.0,PSF,0.5590000152587891,P8,0.6269999742507935,0.5720000267028809,1.0,0.0,Merger
8001578482001115.0,101.021339998818,48.426177820087,8001.0,578482.0,1115.0,EXP,0.3799999952316284,E4,0.164000004529953,0.07100000232458115,1.0,1.0,Merger
8001578488003317.0,103.039889525256,48.582286597157,8001.0,578488.0,3317.0,PSF,0.003000000026077032,P9,0.5360000133514404,0.4320000112056732,1.0,0.0,Merger
8001597558003169.0,103.483681103181,53.800607671917,8001.0,597558.0,3169.0,PSF,0.0010000000474974513,P1,0.6119999885559082,0.22100000083446503,1.0,1.0,Merger
8000489767000492.0,107.379695261378,28.652686957637,8000.0,489767.0,492.0,PSF,0.0020000000949949026,P9,0.9549999833106995,0.23199999332427979,0.0,0.0,Merger
8001518039001814.0,110.028417035412,34.463844938607,8001.0,518039.0,1814.0,REX,0.878000020980835,R4,0.5910000205039978,0.10000000149011612,1.0,1.0,Merger
8000441113003602.0,113.150196166534,19.523589860007,8000.0,441113.0,3602.0,REX,0.04100000113248825,R7,0.7179999947547913,0.2759999930858612,1.0,1.0,Merger
8001649853000813.0,114.135394289941,74.437666800498,8001.0,649853.0,813.0,EXP,0.017000000923871994,E8,0.47699999809265137,0.10999999940395355,0.0,0.0,Merger
8000501062002454.0,116.670776823196,30.990424316696,8000.0,501062.0,2454.0,DEV,0.9509999752044678,D4,0.27900001406669617,0.07900000363588333,0.0,0.0,Merger
8001633757003326.0,119.40776338538,66.326485596897,8001.0,633757.0,3326.0,REX,0.061000000685453415,R7,0.46399998664855957,0.09200000017881393,1.0,1.0,Merger
8001592370001599.0,120.387896745801,52.226764936433,8001.0,592370.0,1599.0,PSF,0.8619999885559082,P3,0.7400000095367432,0.18400000035762787,1.0,0.0,Merger
8001625675001491.0,121.066889760126,62.973545972781,8001.0,625675.0,1491.0,PSF,0.9620000123977661,P4,2.76200008392334,1.190999984741211,1.0,0.0,Merger
8000320773003288.0,121.435663711235,-1.6442656205,8000.0,320773.0,3288.0,COMP,0.061000000685453415,C3,0.2540000081062317,0.02199999988079071,1.0,1.0,Merger
8001623680000838.0,124.238950632466,62.180303702398,8001.0,623680.0,838.0,PSF,0.27300000190734863,P7,0.968999981880188,0.26499998569488525,1.0,0.0,Merger
8000386805001426.0,125.541514168791,9.686949681662,8000.0,386805.0,1426.0,REX,0.003000000026077032,R5,1.218999981880188,0.30399999022483826,1.0,1.0,Merger
8000447946002640.0,128.801937352863,20.777106090423,8000.0,447946.0,2640.0,REX,0.0010000000474974513,R7,0.9089999794960022,0.16200000047683716,1.0,1.0,Merger
8000310727003984.0,129.042242102395,-3.429743163115,8000.0,310727.0,3984.0,PSF,1.0,P8,5.125,0.578000009059906,0.0,0.0,Merger
8000322244001782.0,129.163345272534,-1.540097035931,8000.0,322244.0,1782.0,REX,0.0010000000474974513,R6,1.0670000314712524,0.20000000298023224,0.0,0.0,Merger
8000352492003760.0,132.314429211676,3.822631275705,8000.0,352492.0,3760.0,REX,0.004999999888241291,R1,0.492000013589859,0.3070000112056732,1.0,0.0,Merger
8000310745003912.0,133.652711633711,-3.434195207137,8000.0,310745.0,3912.0,REX,0.004000000189989805,R7,0.4569999873638153,0.20499999821186066,1.0,1.0,Merger
8001529838003240.0,134.641170644228,37.074088349682,8001.0,529838.0,3240.0,REX,0.22699999809265137,R7,0.5379999876022339,0.2669999897480011,1.0,1.0,Merger
8001524027001640.0,135.052699635818,35.721343450012,8001.0,524027.0,1640.0,REX,0.0010000000474974513,R2,0.9290000200271606,0.28299999237060547,0.0,0.0,Merger
8000417801002024.0,135.959034302445,15.233449648682,8000.0,417801.0,2024.0,EXP,0.004000000189989805,E4,0.21899999678134918,0.08799999952316284,1.0,1.0,Merger
8000484785003608.0,136.319333866302,27.801593309918,8000.0,484785.0,3608.0,REX,0.1080000028014183,R7,0.6209999918937683,0.1599999964237213,1.0,1.0,Merger
8000443920001496.0,137.099213702846,19.960291862432,8000.0,443920.0,1496.0,REX,0.004000000189989805,R5,0.9279999732971191,0.32499998807907104,1.0,1.0,Merger
8001526373002771.0,137.863750370112,36.32168386907,8001.0,526373.0,2771.0,EXP,0.014000000432133675,E8,0.44200000166893005,0.13699999451637268,1.0,1.0,Merger
8000362576000872.0,139.161014058175,5.42636224413,8000.0,362576.0,872.0,REX,0.5989999771118164,R3,0.30000001192092896,0.09700000286102295,1.0,1.0,Merger
8000438487000841.0,139.184890086227,18.948090078516,8000.0,438487.0,841.0,PSF,0.004000000189989805,P3,0.8889999985694885,0.22699999809265137,0.0,0.0,Merger
8000396289003026.0,14.602003321994,11.554596640652,8000.0,396289.0,3026.0,PSF,0.027000000700354576,P2,0.3889999985694885,0.15299999713897705,1.0,1.0,Merger
8000493669001018.0,141.888822824298,29.42823366442,8000.0,493669.0,1018.0,REX,0.061000000685453415,R3,0.41100001335144043,0.08900000154972076,1.0,1.0,Merger
8000410851001128.0,142.520357368153,13.964899101861,8000.0,410851.0,1128.0,DEV,0.023000000044703484,D3,0.656000018119812,0.04100000113248825,0.0,0.0,Merger
8000297858001316.0,143.707052116009,-5.809138453396,8000.0,297858.0,1316.0,DEV,0.7549999952316284,D4,0.34700000286102295,0.07000000029802322,0.0,0.0,Merger
8000303603000002.0,144.72573973721,-4.867981990784,8000.0,303603.0,2.0,PSF,0.0010000000474974513,P2,0.6729999780654907,0.6439999938011169,0.0,0.0,Merger
8001639356001747.0,146.89172695812,68.752037590572,8001.0,639356.0,1747.0,EXP,0.0010000000474974513,E3,0.22499999403953552,0.028999999165534973,1.0,1.0,Merger
8000424788002861.0,149.023552064288,16.506525425121,8000.0,424788.0,2861.0,REX,0.020999999716877937,R6,0.9409999847412109,0.08399999886751175,1.0,1.0,Merger
8000502409000798.0,149.21821216614,31.179636960626,8000.0,502409.0,798.0,REX,0.05999999865889549,R3,0.42800000309944153,0.12099999934434891,1.0,1.0,Merger
8000457412000232.0,150.291183877852,22.401789609791,8000.0,457412.0,232.0,PSF,0.04500000178813934,P2,0.00800000037997961,0.37299999594688416,0.0,0.0,Merger
8000283584000873.0,151.476716950165,-8.317196015923,8000.0,283584.0,873.0,DEV,0.08900000154972076,D1,0.0430000014603138,0.01600000075995922,1.0,1.0,Merger
8001622372001744.0,152.442853487856,61.736975220613,8001.0,622372.0,1744.0,PSF,0.6769999861717224,P6,0.8730000257492065,0.18400000035762787,1.0,0.0,Merger
8000503657001449.0,153.698460017317,31.426715273172,8000.0,503657.0,1449.0,PSF,0.0,P7,1.2569999694824219,0.2759999930858612,1.0,1.0,Merger
8001580531002139.0,154.853126930659,49.042255957758,8001.0,580531.0,2139.0,EXP,0.5659999847412109,E6,0.7870000004768372,0.1899999976158142,1.0,1.0,Merger
8000466704000595.0,156.563221327756,24.157979850556,8000.0,466704.0,595.0,REX,0.9440000057220459,R6,0.8519999980926514,0.10100000351667404,1.0,1.0,Merger
8001603549001035.0,157.758937603223,55.453441792825,8001.0,603549.0,1035.0,PSF,0.847000002861023,P4,2.3440001010894775,0.7590000033378601,1.0,0.0,Merger
8000399676000191.0,158.42709879171,11.883319234821,8000.0,399676.0,191.0,PSF,0.00800000037997961,P3,0.6499999761581421,0.11999999731779099,1.0,1.0,Merger
8001534501002469.0,159.22750011018,38.046483163802,8001.0,534501.0,2469.0,PSF,0.796999990940094,P8,2.2160000801086426,0.6610000133514404,0.0,0.0,Merger
8001601076000547.0,161.667990432042,54.659817302242,8001.0,601076.0,547.0,REX,0.004999999888241291,R3,0.36899998784065247,0.08100000023841858,1.0,1.0,Merger
8000289348004392.0,164.163281875177,-7.161498952418,8000.0,289348.0,4392.0,REX,0.8360000252723694,R0,0.6539999842643738,0.36800000071525574,1.0,0.0,Merger
8001638852000379.0,164.266821502656,68.408438526863,8001.0,638852.0,379.0,PSF,0.032999999821186066,P2,1.88100004196167,1.0399999618530273,0.0,0.0,Merger
8000446745000006.0,168.504759241565,20.387702706464,8000.0,446745.0,6.0,REX,0.003000000026077032,R7,1.13100004196167,0.3310000002384186,0.0,0.0,Merger
8000408153004074.0,168.873754196396,13.599503121688,8000.0,408153.0,4074.0,PSF,0.010999999940395355,P9,0.6190000176429749,0.33899998664855957,1.0,0.0,Merger
8000462797000184.0,170.296231324133,23.384991863866,8000.0,462797.0,184.0,PSF,0.004000000189989805,P1,0.3930000066757202,0.20399999618530273,1.0,1.0,Merger
8001628989002080.0,173.653838507603,64.272943742921,8001.0,628989.0,2080.0,EXP,0.07800000160932541,E8,0.3889999985694885,0.052000001072883606,1.0,1.0,Merger
8001514668002922.0,174.721332436701,33.811386323453,8001.0,514668.0,2922.0,REX,0.07100000232458115,R7,0.4000000059604645,0.09700000286102295,1.0,1.0,Merger
8000504958003432.0,174.861222524382,31.851057262881,8000.0,504958.0,3432.0,DEV,0.032999999821186066,D7,0.07599999755620956,0.03500000014901161,0.0,0.0,Merger
8000426277002240.0,177.367839960036,16.740326726225,8000.0,426277.0,2240.0,REX,0.382999986410141,R3,0.39899998903274536,0.0989999994635582,1.0,1.0,Merger
8000331080000291.0,178.106455591361,-0.115671001065,8000.0,331080.0,291.0,REX,0.0020000000949949026,R7,0.7419999837875366,0.15299999713897705,1.0,1.0,Merger
8001584350001560.0,179.044329290357,49.988122167409,8001.0,584350.0,1560.0,DEV,0.22499999403953552,D4,0.06499999761581421,0.024000000208616257,0.0,0.0,Merger
8000352679002622.0,179.107136094579,3.780779270923,8000.0,352679.0,2622.0,EXP,0.023000000044703484,E9,0.04399999976158142,0.02800000086426735,1.0,1.0,Merger
8000434540000566.0,179.985520544391,18.150777065652,8000.0,434540.0,566.0,PSF,0.017000000923871994,P3,0.9670000076293945,0.210999995470047,1.0,1.0,Merger
8001506202000906.0,180.128459023042,31.946036655251,8001.0,506202.0,906.0,PSF,0.014999999664723873,P2,2.0390000343322754,0.765999972820282,0.0,0.0,Merger
8000305181003207.0,180.46669500327,-4.46207606655,8000.0,305181.0,3207.0,REX,0.014999999664723873,R0,0.42800000309944153,0.26600000262260437,1.0,1.0,Merger
8000446794003732.0,181.523162937385,20.607143931457,8000.0,446794.0,3732.0,DEV,1.0,D4,0.33000001311302185,0.10100000351667404,0.0,0.0,Merger
8000413805002317.0,183.383760129335,14.477476964342,8000.0,413805.0,2317.0,REX,0.9829999804496765,R0,1.0809999704360962,0.2290000021457672,0.0,0.0,Merger
8001508658001656.0,184.537087083823,32.489306244886,8001.0,508658.0,1656.0,REX,0.0020000000949949026,R4,0.6430000066757202,0.06300000101327896,1.0,1.0,Merger
8000357048004372.0,193.115698890838,4.609585979567,8000.0,357048.0,4372.0,REX,0.013000000268220901,R5,0.8220000267028809,0.45899999141693115,0.0,0.0,Merger
8000503814001788.0,199.753555799257,31.461914377363,8000.0,503814.0,1788.0,REX,0.03500000014901161,R7,0.6729999780654907,0.21699999272823334,1.0,1.0,Merger
8000362031003095.0,2.435367156443,5.50229148326,8000.0,362031.0,3095.0,REX,0.20399999618530273,R1,0.6539999842643738,0.10899999737739563,1.0,1.0,Merger
8000367767000008.0,2.857787709091,6.385996791057,8000.0,367767.0,8.0,PSF,0.11500000208616257,P4,3.4570000171661377,0.6359999775886536,0.0,0.0,Merger
8000278790003607.0,20.412736660422,-8.936899593903,8000.0,278790.0,3607.0,REX,0.08799999952316284,R7,0.5820000171661377,0.22300000488758087,1.0,1.0,Merger
8000309578000195.0,201.426213681346,-3.869426647302,8000.0,309578.0,195.0,REX,0.25999999046325684,R7,0.5440000295639038,0.1720000058412552,1.0,1.0,Merger
8000394207003347.0,204.795066308538,11.057910664575,8000.0,394207.0,3347.0,EXP,0.006000000052154064,E3,0.2759999930858612,0.05000000074505806,1.0,1.0,Merger
8000344150000789.0,205.548877799103,2.224479593699,8000.0,344150.0,789.0,DEV,0.007000000216066837,D1,0.08100000023841858,0.029999999329447746,1.0,1.0,Merger
8000299542000364.0,206.446057995881,-5.597770216011,8000.0,299542.0,364.0,PSF,0.0020000000949949026,P2,1.2649999856948853,1.5479999780654907,0.0,0.0,Merger
8000290946005330.0,206.661584480613,-6.898810781781,8000.0,290946.0,5330.0,REX,0.19300000369548798,R1,0.593999981880188,0.33799999952316284,1.0,0.0,Merger
8000482477000786.0,207.186572554812,27.175327054756,8000.0,482477.0,786.0,REX,0.8479999899864197,R9,0.13899999856948853,0.10400000214576721,0.0,0.0,Merger
8000355668001842.0,207.369873245494,4.205200382242,8000.0,355668.0,1842.0,REX,0.0,R5,1.187000036239624,0.20200000703334808,1.0,1.0,Merger
8000462933001083.0,207.474442220109,23.443192713831,8000.0,462933.0,1083.0,REX,0.008999999612569809,R1,0.6019999980926514,0.23499999940395355,1.0,1.0,Merger
8000381438000705.0,207.476848931269,8.667201124057,8000.0,381438.0,705.0,PSF,0.9589999914169312,P8,4.520999908447266,0.8059999942779541,1.0,0.0,Merger
8000371445002431.0,207.840259824741,7.001977181506,8000.0,371445.0,2431.0,EXP,0.0010000000474974513,E4,0.07100000232458115,0.023000000044703484,1.0,1.0,Merger
8000395635002295.0,208.201844533058,11.22754827277,8000.0,395635.0,2295.0,PSF,0.9980000257492065,P8,2.696000099182129,0.7739999890327454,1.0,0.0,Merger
8000429154000528.0,208.496280855062,17.148307227592,8000.0,429154.0,528.0,PSF,0.0020000000949949026,P7,1.1469999551773071,0.4970000088214874,1.0,0.0,Merger
8000391389003135.0,208.572856553287,10.53190826238,8000.0,391389.0,3135.0,EXP,0.9789999723434448,E4,0.052000001072883606,0.03400000184774399,0.0,0.0,Merger
8000470828003582.0,208.873897337214,25.073807647311,8000.0,470828.0,3582.0,PSF,1.0,P8,5.443999767303467,0.3790000081062317,0.0,0.0,Merger
8000367155002719.0,209.021124418661,6.255982513994,8000.0,367155.0,2719.0,PSF,0.003000000026077032,P3,0.9229999780654907,0.22300000488758087,1.0,1.0,Merger
8000493911000310.0,211.307782784244,29.415488880957,8000.0,493911.0,310.0,EXP,0.4869999885559082,E5,1.0479999780654907,0.13600000739097595,0.0,0.0,Merger
8001509965002449.0,211.608036553628,32.825858822026,8001.0,509965.0,2449.0,REX,0.032999999821186066,R0,0.5080000162124634,0.460999995470047,0.0,0.0,Merger
8000282396004172.0,211.634470632527,-8.394981860466,8000.0,282396.0,4172.0,PSF,0.004000000189989805,P2,2.2679998874664307,0.7950000166893005,0.0,0.0,Merger
8000496418000199.0,212.178353222117,29.878269392443,8000.0,496418.0,199.0,DEV,0.9190000295639038,D7,0.14100000262260437,0.052000001072883606,1.0,1.0,Merger
8000458981000982.0,214.682753101909,22.670265801204,8000.0,458981.0,982.0,REX,0.0,R8,1.2569999694824219,0.0949999988079071,1.0,1.0,Merger
8001507544002106.0,215.502656744755,32.283177221142,8001.0,507544.0,2106.0,REX,0.004000000189989805,R2,0.9179999828338623,0.3619999885559082,1.0,1.0,Merger
8000311077002233.0,216.725631743106,-3.498232769376,8000.0,311077.0,2233.0,REX,0.004000000189989805,R1,0.9509999752044678,0.22300000488758087,0.0,0.0,Merger
8000335559003181.0,217.762185696597,0.792544466353,8000.0,335559.0,3181.0,EXP,0.0020000000949949026,E4,0.14000000059604645,0.01899999938905239,1.0,1.0,Merger
8000497687001800.0,218.179417439165,30.222461370724,8000.0,497687.0,1800.0,PSF,0.006000000052154064,P2,-0.11100000143051147,0.4189999997615814,0.0,0.0,Merger
8000361458004257.0,218.783024649929,5.35857474266,8000.0,361458.0,4257.0,PSF,0.17299999296665192,P4,1.784000039100647,0.5389999747276306,0.0,0.0,Merger
8000425058003169.0,219.477356425517,16.550532895205,8000.0,425058.0,3169.0,PSF,0.0010000000474974513,P9,0.9670000076293945,0.26499998569488525,1.0,1.0,Merger
8000497691001393.0,219.529773373631,30.189886655769,8000.0,497691.0,1393.0,DEV,0.028999999165534973,D1,0.27000001072883606,0.020999999716877937,1.0,1.0,Merger
8000104139002225.0,22.261560161964,-43.190877401536,8000.0,104139.0,2225.0,REX,0.2770000100135803,R7,0.8220000267028809,0.289000004529953,1.0,1.0,Merger
8000139837005949.0,22.4463509351,-35.148398400327,8000.0,139837.0,5949.0,PSF,0.0020000000949949026,P0,0.4269999861717224,0.6700000166893005,1.0,0.0,Merger
8000437430000871.0,220.558436439428,18.684219020483,8000.0,437430.0,871.0,EXP,0.31700000166893005,E2,2.371000051498413,0.753000020980835,0.0,0.0,Merger
8000285287004321.0,221.315843585648,-7.949826437581,8000.0,285287.0,4321.0,EXP,0.008999999612569809,E4,0.22699999809265137,0.024000000208616257,1.0,1.0,Merger
8000296734004617.0,221.580220921458,-5.949481083035,8000.0,296734.0,4617.0,EXP,0.014999999664723873,E3,0.3540000021457672,0.10300000011920929,1.0,1.0,Merger
8000311097001830.0,221.737850917931,-3.5427076379,8000.0,311097.0,1830.0,DEV,0.8989999890327454,D6,0.4620000123977661,0.10000000149011612,0.0,0.0,Merger
8001658439000952.0,222.12952617364,81.452717605355,8001.0,658439.0,952.0,PSF,0.0,P9,1.0750000476837158,0.3840000033378601,1.0,1.0,Merger
8001654186001348.0,223.440084082942,77.474263119081,8001.0,654186.0,1348.0,EXP,0.04399999976158142,E8,0.47099998593330383,0.10199999809265137,1.0,1.0,Merger
8000296744004904.0,224.099577335888,-5.890423588401,8000.0,296744.0,4904.0,PSF,0.003000000026077032,P2,0.007000000216066837,0.43799999356269836,0.0,0.0,Merger
8000472190004980.0,224.31709434021,25.357226306131,8000.0,472190.0,4980.0,PSF,0.014999999664723873,P1,0.38999998569488525,0.23499999940395355,1.0,1.0,Merger
8001536974002476.0,224.364902947685,38.545407066277,8001.0,536974.0,2476.0,EXP,0.017000000923871994,E3,0.2809999883174896,0.04600000008940697,1.0,1.0,Merger
8000311109004004.0,224.625556910149,-3.44146651705,8000.0,311109.0,4004.0,DEV,0.296999990940094,D1,0.04699999839067459,0.03099999949336052,0.0,0.0,Merger
8000405564002957.0,224.750151169419,13.026239086216,8000.0,405564.0,2957.0,PSF,0.12999999523162842,P2,1.7239999771118164,0.6370000243186951,0.0,0.0,Merger
8000381507000682.0,224.762469343611,8.683306715449,8000.0,381507.0,682.0,PSF,0.00800000037997961,P2,-0.0729999989271164,0.49799999594688416,0.0,0.0,Merger
8000455020002829.0,225.094923137251,22.007568840586,8000.0,455020.0,2829.0,DEV,0.039000000804662704,D7,0.20900000631809235,0.009999999776482582,0.0,0.0,Merger
8000453682003394.0,225.215039437784,21.824403755006,8000.0,453682.0,3394.0,PSF,0.09799999743700027,P2,0.3499999940395355,0.14399999380111694,0.0,0.0,Merger
8000427846000738.0,226.849574984946,16.915101931141,8000.0,427846.0,738.0,PSF,0.003000000026077032,P9,1.1009999513626099,0.35100001096725464,1.0,1.0,Merger
8001639995000223.0,226.98269322712,68.887834400027,8001.0,639995.0,223.0,PSF,0.9200000166893005,P4,1.940000057220459,0.8220000267028809,1.0,0.0,Merger
8000329836002297.0,227.104271917389,-0.268605324245,8000.0,329836.0,2297.0,PSF,0.003000000026077032,P2,0.07900000363588333,0.5019999742507935,0.0,0.0,Merger
8000357187001838.0,227.96740707845,4.458126635493,8000.0,357187.0,1838.0,REX,0.0010000000474974513,R5,0.6850000023841858,0.29100000858306885,1.0,1.0,Merger
8000451009003092.0,228.008034009111,21.293641797449,8000.0,451009.0,3092.0,PSF,0.27799999713897705,P4,2.1019999980926514,0.7570000290870667,0.0,0.0,Merger
8000374386000210.0,228.204269174695,7.436028843521,8000.0,374386.0,210.0,PSF,0.3440000116825104,P4,2.5160000324249268,0.5260000228881836,0.0,0.0,Merger
8001658861000791.0,228.560715657728,81.933839118804,8001.0,658861.0,791.0,EXP,0.125,E3,0.28999999165534973,0.03500000014901161,1.0,1.0,Merger
8000301067003013.0,228.904474485835,-5.253448851257,8000.0,301067.0,3013.0,PSF,0.0020000000949949026,P9,1.2799999713897705,0.30300000309944153,1.0,1.0,Merger
8000301067004714.0,228.968939597286,-5.18161555314,8000.0,301067.0,4714.0,EXP,0.035999998450279236,E3,0.5080000162124634,0.061000000685453415,1.0,1.0,Merger
8000381524003524.0,229.087535590808,8.822699043076,8000.0,381524.0,3524.0,PSF,0.781000018119812,P2,2.1710000038146973,1.2690000534057617,0.0,0.0,Merger
8000298199001954.0,229.415127634575,-5.787660244818,8000.0,298199.0,1954.0,PSF,0.7570000290870667,P8,2.0339999198913574,0.7129999995231628,1.0,0.0,Merger
8000491461003028.0,230.391487304471,29.048548182739,8000.0,491461.0,3028.0,PSF,0.6460000276565552,P8,1.281000018119812,0.7670000195503235,1.0,0.0,Merger
8000395724002300.0,230.731237710832,11.240125388663,8000.0,395724.0,2300.0,REX,0.0010000000474974513,R7,0.593999981880188,0.32100000977516174,1.0,0.0,Merger
8000375827000827.0,231.37047737585,7.666940055066,8000.0,375827.0,827.0,REX,0.004000000189989805,R7,1.1319999694824219,0.20499999821186066,1.0,1.0,Merger
